,date,review,rating,title,platform,thumbs_up_count,review_version,app_version,app,sentiment,subjectivity
1624,2020-02-19 02:55:25,Swim is doing a lot better with updates: a few things that I would love improved - for some reason integration with strava has the pace graph all messed up. Only when I edit my swim in the swim app in any way and then post to strava does the pace graph look like my actual swim. Also would love for the heart rate connection to strava be a lot better - there are tons of gaps that equate to zero when they should probably just be connected by a line,4,Strava integration could be better,AppStore,,,,swim-com,0.2571428571428572,0.48571428571428577
1625,2021-08-22 18:35:04,This has been happening to me in the past month at least one a week and I was hoping the new update would fix this but it happened again today and I lost all my data! I was doing a drill and I was ready to do my last 100 yards and I looked at my watch to check my pace and the app was back to the start as if I had not just swim 2500 yards.,4,Stops working during swim,AppStore,,,,swim-com,-0.029924242424242437,0.2785353535353535
1626,2023-01-17 13:38:53,"This app works. I am not sure where all the complaints come from. It counts laps, yards/meters, shows heart rate in one place. The new redesign on AW is just perfect. Especially the color coding. The stats on phone seems to be a little “cluttered” but still show all that is needed. This review comes from a guy with over 40 years of experience swimming. To developers, keep up the great work. Thanks!",5,Great app for swimmers!,AppStore,,,,swim-com,0.24983766233766236,0.6847763347763348
1627,2020-02-19 17:04:15,"Only complaint is there’s no option to NOT put in distance. Sometimes I just swim for “time” and don’t count the distance. App requires a multiple to place in the distance box. I just put in a random number and then in the notes I explain what I did on this particular training day. Other than that, app is easy to use and very useful, especially for me as a “returning swimmer”, so I can measure my progress. Cheers!",5,Awesome app!,AppStore,,,,swim-com,0.007222222222222217,0.4712962962962963
1628,2019-01-02 22:26:34,"My primary complaint is that the last lap appears to throw in a couple of seconds. One can check this by comparing the splits against the last. Now to work around this problem, I simply add another 50 yards to the interval and use the next to last split and final times. And it makes a better workout!

One other request. I would like to see room on the watch face for stroke rate with the existing parameters you already show at intervals.

You are building a very good tool and our requests are a testimony that we’re using it but want more. Very common in the software business.

As I mentioned earlier I would be happy to pay for this app so don’t stop!

And thank you!",4,Still not as good as the original swimsense but it’s a very good tool.,AppStore,,,,swim-com,0.17466666666666664,0.4374761904761905
1629,2021-09-12 17:21:18,I’ve used this App for 4 years and over the last year it has been crashing and dropping my swims halfway through my 3500 yard sessions. I regularly have to check and manually add 1300+ yard sets to accurately track my total distance. I submitted a report and they told me it was because I’m not running the current version (which I am on an Apple Series 6). Unfortunately this is the best tracker I have found so far so I deal with the crashes that have become a regular part of my training.,2,Used to work brilliantly,AppStore,,,,swim-com,0.11111111111111113,0.47820512820512817
1630,2018-01-05 22:14:23,I like the app on the Apple watch 2 but doesn’t translate well to iPhone. The workouts usually take days to sync and the calories always show 0 even though my watch obviously picks up the movement. It just doesn’t equate to the same number of calories as the resistance brings when the watch knows that your swimming. Not sure I explained well but it’s frustrating. The only thing I like about his app is that it differentiates resting vs swimming time. Haven’t found another swimming app that does that automatically.,2,Sync issues. Doesn’t show calories.,AppStore,,,,swim-com,-0.15,0.6106481481481482
1631,2022-12-30 02:20:40,"More accurate than iSwimStat, and I compare it with a couple others but this doesn’t load quickly. It takes hours or even days to show up even though I refresh many times. Not sure if I’m using it correctly.  Synched with Apple Watch.",4,Not loading stats,AppStore,,,,swim-com,0.2966666666666667,0.6044444444444445
1632,2020-10-28 19:37:14,I like this app - it’s free and you can’t argue with the value for what it does (other apps charge you for stats/membership). The only reason for 4 stars and not 5 is my being unable to put/list myself on leaderboard. Perhaps it’s just a learning curve - I’m using this app only for a 3-4 months. Do you know how I can fix that?,4,Great app,AppStore,,,,swim-com,-0.045,0.735
1633,2018-08-17 23:55:22,"In my opinion, the best app. It stops automatically, you have the possibility to record distance swam for drill mode (apple watch native exercise app does not offer this possibilty), you have the possibility to swim a set in a fixed amount of time (repeat in), which is another important feature that the native app does not have).",5,The best!,AppStore,,,,swim-com,0.5,0.5
1634,2022-01-07 14:30:13,When it automatically syncs it is good but each year have problems with this. I love when it works correctly but not so much when it doesn’t. The service with issues of connectivity or syncing not much help. But it would be five stars if it worked correctly all the time.,3,A sometimes frustrating,AppStore,,,,swim-com,0.32499999999999996,0.4
1635,2018-06-14 23:48:59,"Not sure where the negative reviews are coming from regarding accuracy. This app comes within 50 yards of my 3000+ yard workouts, and gathers excellent data. The best part, however, is an easily accessible drill mode for kick sets. Best swim app available at time of this writing, and I’ve tried them all.",5,Very Accurate For Pool Swimming,AppStore,,,,swim-com,0.46071428571428574,0.5234126984126983
1636,2023-01-23 22:55:51,"After 3 years of using this app, I can say it covers all the needs of the swimmer and it keeps evolving and adding functionalities.

Unmatched and highly responsive customer support makes it even better.",5,Excellent App and customer support,AppStore,,,,swim-com,0.33,0.52
1637,2018-02-19 16:00:16,"I have used this app with my Series 2 Watch, and it worked well. The user interface is great, and accounting for kick drills is excellent. 

It needs an update however for the new Watch iOS. I don’t blame the developer, but it needs to be addressed. Blows away Apple’s swim
tracker, when it works.

UPDATE:

I have uninstalled and then reinstalled. Still doesn’t work on Apple Watch Series 3. Developer is VERY responsive, which is appreciated, but still not working. Hopefully soon because it is an excellent app, when it works.

FINAL UPDATE:

I have done everything short of sacrificing a goat to get this app to work. I even reset my Apple Watch Series 3 to factory settings. After 200 meters, watch read 50. 

Done with this app forever. Great concept, but reality is much different. It just doesn’t work.",1,Doesn’t work with Apple Watch 3,AppStore,,,,swim-com,0.4136363636363637,0.6254545454545454
1638,2021-08-30 20:58:44,"I was really excited about this app, but it blocks out all relevant information and covers the face of my watch with just the time of day so it’s nearly impossible to figure out what my splits are or what comes next in the workout. I tried raising my arm, touching the screen, jiggling the Digital Crown, but nothing reliably called up the info I wanted to see. I finally gave up and went back to the watch’s built in lap tracker. Disappointing.",1,Makes Apple Watch useless,AppStore,,,,swim-com,0.000925925925925935,0.538888888888889
1639,2021-08-15 20:30:31,"Never had an issue with calorie transfer to health app until the recent update that was supposed to fix an issue regarding that. Said I burned 197,000 calories the first swim workout I completed since the new update. I have an Apple Watch 5 and iphone12 plus.",4,Recent update,AppStore,,,,swim-com,0.12878787878787878,0.34595959595959597
1640,2020-01-30 14:15:22,"Have nearly 900k yards tracked with only a handful of errors. Accurate tracking, consistent splits, and one button start/stop. On top of that, developers that listen and want to fix issues and constantly make this app better. Highly recommended.",5,The Best Swim Tracker,AppStore,,,,swim-com,0.23875,0.5195833333333333
1641,2020-11-11 19:20:26,"Frequently adds laps, even for a 100 it may record 125. It also doesn’t correctly I’d strokes. Tech support doesn’t seem interested. I have the latest pre beta version with open water tracking, they told me all bugs were fixed. I use the latest “pre” beta version which I was told had the latest algorithms   Unfortunately I see the same errors as the previous versions",2,Not consistant,AppStore,,,,swim-com,0.12833333333333333,0.5491666666666667
1642,2021-03-09 21:03:33,"I had some issues with the Swim app on my Apple Watch a few years ago so I switched to Apple’s swim workout app -that is until Swim stopped loading the data (I think due to an Apple update)

Now that I’m using Swim again, I notice two problems. 

1) the calories count is about half what it should be on my 2250 yard swim, but agrees with Apple’s count on my 250 yard swim. 

2) I typically do a long swim (2250 yds) followed by a short (250 yd swim). My last 2 sessions (using the Swim app on my Apple Watch 3) only one swim would load on swim. 
One time the app crashed when I ended the longer swim.",4,Calorie count seems off,AppStore,,,,swim-com,-0.0773809523809524,0.34404761904761905
1643,2019-04-09 22:08:55,"This app is exactly what I wanted!
-build swim workouts
-track swim workouts

4/5 stars because it’s very slow and communication with my Apple Watch is a bit glitchy. Couldn’t track this morning’s swim. Saw the update and downloaded it just now so hopefully that helps.",4,Perfect but slow,AppStore,,,,swim-com,-0.038750000000000034,0.385
1644,2020-09-22 22:48:33,I like the app and the ability to have my workouts on my Apple Watch.  The connection between the Watch and app does not work and when it does then the app to the activity tracker does not work.  I have followed all the suggestions in the support but it’s still unstable.  Connection to the internet is not the problem.,3,Good and Bad,AppStore,,,,swim-com,0.0,0.0
