Unnamed: 0,date,review,rating,title,platform,thumbs_up_count,review_version,app_version,app
1699,2018-09-01 21:07:55,This app is very confusing to work. I couldn’t understand how to do it.,3,Very confusing,AppStore,,,,swim-com
1700,2022-12-17 20:43:31,"If you want to use this with other than an Apple watch, don't.  Stick with Strava.",1,I would imagine it only works with an Apple watch,AppStore,,,,swim-com
1701,2020-07-11 00:13:26,Wish you had capabilities to sync with a FitBit Ionic. Was looking forward to using this app but my watch is not compatible.,3,No syncing with Fitbit Ionic,AppStore,,,,swim-com
1702,2023-01-14 01:22:08,"New version.  Locked out. 

Forgot password doesn’t work.  Tried for 2 days.",1,No longer works.  Can start app or log in,AppStore,,,,swim-com
1703,2022-01-10 03:57:09,"But it’s iffy at best 

Now it hasn’t recorded a swim since Dec 7
I have uninstalled and reinstalled. 

Went through an involved trouble-shooting a year or more ago, and it’s still hit or miss.

Wish I could depend on it.",3,I want this app to work,AppStore,,,,swim-com
1704,2021-12-07 18:49:43,"My last name is Cumming and the dirty minded app developers have made Cumming a prohibited last name. So, I can’t participate in USMS postal swims because some prude of an app developer doesn’t approve of my last name?",1,Last name glitch,AppStore,,,,swim-com
1705,2022-01-01 02:17:19,"Sometimes the app does not load my swim. It is not very reliable, which is too bad.",2,Sporadic,AppStore,,,,swim-com
1706,2020-01-01 14:53:07,"Doesn’t allow to set custom pool for those of us with exercise pools, I.e., Endless, Michael Phelps and Swimex pools - not all of us have to make turns!",3,Incomplete,AppStore,,,,swim-com
1707,2019-08-14 20:07:55,"I love the app,it has saved me from my home app.",5,BIM,AppStore,,,,swim-com
1708,2021-01-06 18:22:43,Loved this app- tracked my swims so well- then they updated to the latest version and now none of my swims sync from my Apple Watch to the app. Horrible.,1,Update is awful!!!,AppStore,,,,swim-com
1709,2019-01-10 03:34:05,"I have used this app and my Pebble watch for 3+ years, but today the app mysteriously discontinued providing a way to sync the app with my watch.  Bummer!  I have contacted support with no response.",1,Discontinued syncing with Pebble,AppStore,,,,swim-com
1710,2020-03-12 18:50:57,"Won’t track different strikes, doesn’t measure correctly, and less than stellar interface",1,Junk,AppStore,,,,swim-com
1711,2017-05-24 03:23:25,"Pretty good app. Syncing with my Garmin device finally after multiple attempts. I like the easy to read format and the ability to add a pool as well as a few other features though if I had my wishes I would request:
- my records section. I want to see my best times for different distances. It is cool to show a badge for fastest 400 yard but what is that time record? I think you can see this on the site but I could not find in app. 
- faster page load. The workouts page reloads every time I go to another part of the app and come back so it is slow. I would prefer it only loads when I come into the app and give me a refresh option ( pull down page)
- when you go into the details page for a workout it shows number of lengths and not the actual distance per session. The total shows in yards correctly. I would prefer to see my workout intervals in total yards, not lengths 
- more workouts to do. Options seem pretty limited to shorter distances. Master swim classes will do a 1650 for warm up. 
- drill videos would be cool. I know they are available through you tube but it would be cool if they were here and built into the workouts.",4,Getting there. A few more things and this would be really good.,AppStore,,,,swim-com
1712,2023-09-20 11:58:03,Found that it didn’t work most of the time.  What’s the point!,1,Wanted to love this app,AppStore,,,,swim-com
1713,2021-04-14 05:06:34,Only works with Apple or Samsung watches. Doesn’t work with Garmin.,1,Didn’t work with Garmin device.,AppStore,,,,swim-com
1714,2022-01-14 07:57:57,it’s work well even if the pool size is not standard lap.,5,good swimming app,AppStore,,,,swim-com
1715,2022-12-08 17:53:45,Does not show up on my watch.,1,Useless,AppStore,,,,swim-com
1716,2019-07-23 19:19:38,The app is so full of bugs it wouldn’t even download to use once. What a waste.,1,Don’t bother.,AppStore,,,,swim-com
1717,2020-03-04 01:57:36,Be nice if it could be turned off or stopped when I’m done swimming,1,Stupid,AppStore,,,,swim-com
1718,2018-09-08 03:13:16,"Only tracked 475 out of 800 meters interval. And the swim wasn’t saved as a workout, so it doesn’t show uo in the Activity app.",1,Inaccurate,AppStore,,,,swim-com
1719,2020-10-08 23:10:06,I would love to use this with my Garmin watch and sync with training peaks.,1,How about Garmin,AppStore,,,,swim-com
1720,2020-07-10 03:06:40,The app doesn’t do anything.,1,Useless app,AppStore,,,,swim-com
1721,2017-11-28 17:09:09,Set up on Apple Watch. Swam 1700 yards in 25 yard pool and app recorded 350 yards swum.,1,Totally off,AppStore,,,,swim-com
1722,2020-02-19 02:10:24,"THIS APP IS SO GOOD AND LITERALLY CHANGED MY LIFE 

DOWNLOAD NOW!!!",5,SUCH A GOOD APP,AppStore,,,,swim-com
1723,2019-12-16 21:13:11,blah,1,Blah,AppStore,,,,swim-com
1724,2016-10-06 18:10:18,"I have Apple’s new Series 2 watch. 

The positive: uses force touch to stop workout, which gets around the issue of the not very responsive wet touch screen you need to use to stop a workout in the native Apple pool swim app. The summary of the swim is good in that it attempts to breaks down a workout into swim time and rest time (but did not do so accurately).

The negatives: This app did not accurately detect stroke type. Listed everything as free. For example, I swam a continuous 400 yard warmup, mixing in different strokes. It listed everything freestyle and invented resting stops, many after a single 25 yard length, where I swam continuously.  The rest of my workout consisted of 100 yard and 200 yard free sets.  Again the app invented rest stops after many 25 yard lengths, invented a set of 225 yards. No heart beat monitor. No calorie estimate. (not really necessary but since the data is there it'd be good to incorporate). Hopefully the app will be improved, I like the concept.",2,Needs much improvement,AppStore,,,,swim-com
1725,2017-02-25 03:06:24,"At first I was disappointed that the app didn't count my breaststroke or kick sets, but the more I use it, I see that it's algorithm is learning my strokes and adapting its analysis. All my breaststroke is now counted accurately and is starting to sometimes give me credit for kick sets. 

Even if it never quite gets the kicks counted, the ability to sense the difference between swimming and resting and the stats (some of which you can access immediately) put this app head and shoulders above the others I've tried on the Apple Watch.",4,Works well with Apple Watch,AppStore,,,,swim-com
1726,2017-08-14 03:41:40,"Still a little buggy. I uninstalled, then reinstalled after the app crashed when I still had 20 laps to complete. It may have been the Apple Watch because the Apple logo appeared and I couldn't bring up any apps. I thought maybe the watch was downloading an IOS update or something. Whatever. It's just very frustrating. I lost all of today's data. Maybe my resistance gloves got in the way and pressed the stem. Other than that, I like this app. Some issues with lap count and stroke recognition though. Not a big deal for a casual swimmer like me.",5,Swim,AppStore,,,,swim-com
