Unnamed: 0,date,review,rating,title,platform,thumbs_up_count,review_version,app_version,app
863,2023-08-29 20:33:05,"I spent over 10 minutes filling out all of the information just to come to the screen where you have to actually make a purchase. That is horrible practice for any company that is on the App Store. It should be way more obvious.  

Shame on you and your company. I was really looking forward to this app but I’m not even going to bother. I will find something else.

Boooooooo 👎🏼👎🏼👎🏼",1,Hidden fees!!!,AppStore,,,,myswimpro
864,2020-06-22 17:28:50,"I downloaded this app so that I could find a good swim set for a few beginner swimmers to swim in order to prepare for being at sea for a week. I was instantly disappointed to find that the only way to use both the pre-made sets and the monthly plans was to pay $180 bucks a year to use the apps premium function, which is outrageous for the quality of the product you get. Very disappointed!",1,Awful App!  Not what is advertised!,AppStore,,,,myswimpro
865,2019-12-28 20:16:47,"When you pause the workout on the Apple Watch, it won’t resume no matter what buttons I try. I have to end my workout and restart, which makes it difficult to accurately track",4,Great app; One problem,AppStore,,,,myswimpro
866,2018-06-18 19:56:00,"Way too expensive. The free version is so limited it nearly worthless. Need a $5 one time purchase version with ability to create more than 5 workouts. I found the training plans did not fit my pace so I had to modify all of them, eliminating the time savings of not having to enter it myself. 

Also, it seems to monitor my yards accurately in a 25 yard pool but is way off in a 50m pool (as much as 500 yards in a 2,000m workout)",1,$100 per year!,AppStore,,,,myswimpro
867,2021-07-30 03:21:45,"I thought there would be short videos and information for all levels of swimmers. Instead, there’s videos that you can’t watch unless you have a subscription, and short articles that take you to their website. This app is useless unless you pay to upgrade it by subscription.",1,Nothing available,AppStore,,,,myswimpro
868,2018-08-07 18:42:57,"I have accessibility issues, and swimming is one place where I don’t feel handicapped. This app changed that for the worst. If you have problems with small movements or joint issues in your hands, I advise choosing another app. I couldn’t shut it off when my swim was done. Even after drying off and physically taking the watch off, I had to remove the app from my phone to turn stop my workout!",1,Not Accessible!,AppStore,,,,myswimpro
869,2021-12-10 15:58:06,I enjoy learning all the new techniques to swim longer and stronger. I am a long time swimmer but have gotten away from it for years. Enjoy the community here within the swim pro app.,5,Swimmer,AppStore,,,,myswimpro
870,2020-08-09 04:46:25,It seems like a really good app for either open water workouts or pool workouts but whenever I tried to find a workout that was right for me it was locked and told me I had to upgrade. I would be OK with paying $5 a month but the subscription was $12 a month!!! Personally I thought it was not worth it and there are plenty of cheaper alternatives.,1,Expensive,AppStore,,,,myswimpro
871,2019-10-02 11:36:33,"I downloaded this app as a never before swimmer to see how it worked. I am familiar with auto renew for apps. However, this app auto renews without “warning your free trial is up” alert that I have always gotten with other apps.   I had planned to pay for a month once the period was up to see if
I found the app useful. However, the app auto renewed for a full year, and my requests to auto renew at a monthly rate was denied.",1,Beware of auto renew.,AppStore,,,,myswimpro
872,2023-10-14 13:56:38,"Yes, the app is expensive, but it has tremendous value for those that struggle to stay motivated with workouts. I like the variety in swimming and dry land workouts as I work to stay healthy.",5,Worth it!,AppStore,,,,myswimpro
873,2022-02-02 12:38:02,"I really like the new format. The workouts are great and I like how you can adjust distances, times, number of reps, and save the workouts. It is much more functional.",5,New Format,AppStore,,,,myswimpro
874,2017-11-03 20:25:12,Not sure how I lived without MSP. I feel like I have my own personal coach. Workouts are great and engaging. Videos are helpful for someone like me. Love my swim log!!! Highly recommend to all my fishy friends.,5,No more guessing how long a lap takes :),AppStore,,,,myswimpro
875,2019-02-08 22:46:22,Integrated well with Strava on Apple Watch 4. It’s the only solution I could find for that purpose. Also recorded very accurately and the staff were helpful as I tried to configure things.,5,Works with Strava and Apple Watch 4,AppStore,,,,myswimpro
876,2021-12-10 23:39:36,"This app is really helpful, whether I want a structured workout or just want it to log my swim in the pool. The information it provides after a swim is really great.",5,So helpful!,AppStore,,,,myswimpro
877,2019-04-19 14:20:24,I have tried many trackers and swim focused plans. This is the best by far to keep you disciplined and help follow very well thought out work out plans .,5,The best app to get you to the next level,AppStore,,,,myswimpro
878,2021-08-04 17:47:32,"The actual app is good enough, but as of now, it looks like the technique videos aren’t loading on iOS. This is a shame, because those instructional videos are the primary reason I bought a membership. Hope this gets fixed soon before I cancel the free trial.",2,Needs an update,AppStore,,,,myswimpro
879,2020-09-27 20:25:19,"Pretty good at tracking my workouts, however I get tons of notifications for workouts that are completed by people I don’t know and I don’t follow. There doesn’t seem to be a way to turn those notifications off.",3,Problem with notifications.,AppStore,,,,myswimpro
